Helice tientsinensis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Helice']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Helice']"
Sesarmops sinensis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Sesarmidae', 'Sesarmops']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Sesarmidae', 'Sesarmops']"
Macrophthalmus japonicus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Ocypodoidea', 'Macrophthalmidae', 'Macrophthalminae', 'Macrophthalmus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Ocypodoidea', 'Macrophthalmidae', 'Macrophthalminae', 'Macrophthalmus']"
Pyrhila pisum,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Leucosioidea', 'Leucosiidae', 'Pyrhila']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Leucosioidea', 'Leucosiidae', 'Pyrhila']"
Parapenaeopsis hardwickii,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Parapenaeopsis']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Parapenaeopsis']"
Palaemon gravieri,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Palaemon']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Palaemon']"
Stygobromus tenuis potomacus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Peracarida', 'Amphipoda', 'Senticaudata', 'Gammarida', 'Crangonyctidira', 'Crangonyctoidea', 'Crangonyctidae', 'Stygobromus']","['Eumalacostraca', 'Peracarida', 'Amphipoda', 'Senticaudata', 'Gammarida', 'Crangonyctidira', 'Crangonyctoidea', 'Crangonyctidae', 'Stygobromus']"
Metanephrops sibogae,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Nephropoidea', 'Nephropidae', 'Metanephrops']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Nephropoidea', 'Nephropidae', 'Metanephrops']"
Procambarus alleni,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Procambarus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Procambarus']"
Leptodius sanguineus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Xanthoidea', 'Xanthidae', 'Leptodius']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Xanthoidea', 'Xanthidae', 'Leptodius']"
Ocypode cordimanus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Ocypodoidea', 'Ocypodidae', 'Ocypodinae', 'Ocypode']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Ocypodoidea', 'Ocypodidae', 'Ocypodinae', 'Ocypode']"
Orconectes sanbornii,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Orconectes', 'Crockerinus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Orconectes', 'Crockerinus']"
Orconectes rusticus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Orconectes', 'Procericambarus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Orconectes', 'Procericambarus']"
Caridina gracilipes,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Atyoidea', 'Atyidae', 'Caridina']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Atyoidea', 'Atyidae', 'Caridina']"
Nihonotrypaea japonica,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Axiidea', 'Callianassidae', 'Nihonotrypaea']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Axiidea', 'Callianassidae', 'Nihonotrypaea']"
Corallianassa coutierei,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Axiidea', 'Callianassidae', 'Corallianassa']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Axiidea', 'Callianassidae', 'Corallianassa']"
Macrobrachium lanchesteri,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Macrobrachium']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Macrobrachium']"
Procambarus fallax,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Procambarus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Procambarus']"
Procambarus fallax,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Procambarus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Procambarus']"
Metapenaeopsis dalei,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Metapenaeopsis']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Metapenaeopsis']"
Engaewa subcoerulea,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Engaewa']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Engaewa']"
Engaewa walpolea,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Engaewa']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Engaewa']"
Rhynchocinetes durbanensis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Nematocarcinoidea', 'Rhynchocinetidae', 'Rhynchocinetes']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Nematocarcinoidea', 'Rhynchocinetidae', 'Rhynchocinetes']"
Moloha majora,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Dromiacea', 'Homoloidea', 'Homolidae', 'Moloha']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Dromiacea', 'Homoloidea', 'Homolidae', 'Moloha']"
Palaemon gravieri,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Palaemon']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Palaemon']"
Sinopotamon xiushuiense,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Potamoidea', 'Potamidae', 'Sinopotamon']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Potamoidea', 'Potamidae', 'Sinopotamon']"
Litopenaeus vannamei,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Litopenaeus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Litopenaeus']"
Panulirus versicolor,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Achelata', 'Palinuroidea', 'Palinuridae', 'Panulirus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Achelata', 'Palinuroidea', 'Palinuridae', 'Panulirus']"
Sagmariasus verreauxi,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Achelata', 'Palinuroidea', 'Palinuridae', 'Sagmariasus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Achelata', 'Palinuroidea', 'Palinuridae', 'Sagmariasus']"
Portunus sanguinolentus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Portunoidea', 'Portunidae', 'Portunus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Portunoidea', 'Portunidae', 'Portunus']"
Portunus pelagicus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Portunoidea', 'Portunidae', 'Portunus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Portunoidea', 'Portunidae', 'Portunus']"
Eriocheir sinensis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Eriocheir']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Eriocheir']"
Procambarus clarkii,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Procambarus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Procambarus']"
Pseudoniphargus daviui,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Peracarida', 'Amphipoda', 'Senticaudata', 'Gammarida', 'Crangonyctidira', 'Allocrangonyctoidea', 'Allocrangonyctidae', 'Pseudoniphargus']","['Eumalacostraca', 'Peracarida', 'Amphipoda', 'Senticaudata', 'Gammarida', 'Crangonyctidira', 'Allocrangonyctoidea', 'Allocrangonyctidae', 'Pseudoniphargus']"
Cyclograpsus granulosus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Cyclograpsus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Cyclograpsus']"
Ocypode ceratophthalmus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Ocypodoidea', 'Ocypodidae', 'Ocypodinae', 'Ocypode']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Ocypodoidea', 'Ocypodidae', 'Ocypodinae', 'Ocypode']"
Metanephrops thomsoni,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Nephropoidea', 'Nephropidae', 'Metanephrops']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Nephropoidea', 'Nephropidae', 'Metanephrops']"
Paratya australiensis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Atyoidea', 'Atyidae', 'Paratya']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Atyoidea', 'Atyidae', 'Paratya']"
Macrobrachium bullatum,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Macrobrachium']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Macrobrachium']"
Palaemon serenus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Palaemon']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Palaemonoidea', 'Palaemonidae', 'Palaemon']"
Portunus pelagicus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Portunoidea', 'Portunidae', 'Portunus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Portunoidea', 'Portunidae', 'Portunus']"
Gandalfus puia,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Bythograeoidea', 'Bythograeidae', 'Gandalfus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Bythograeoidea', 'Bythograeidae', 'Gandalfus']"
Squilloides leptosquilla,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Hoplocarida', 'Stomatopoda', 'Squillidae', 'Squilloides']","['Eumalacostraca', 'Hoplocarida', 'Stomatopoda', 'Squillidae', 'Squilloides']"
Rimicaris exoculata,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Bresilioidea', 'Alvinocarididae', 'Rimicaris']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Caridea', 'Bresilioidea', 'Alvinocarididae', 'Rimicaris']"
Fenneropenaeus penicillatus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Fenneropenaeus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Fenneropenaeus']"
Fenneropenaeus merguiensis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Fenneropenaeus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Dendrobranchiata', 'Penaeoidea', 'Penaeidae', 'Fenneropenaeus']"
Lyreidus brevifrons,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Raninoidea', 'Raninidae', 'Lyreidus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Raninoidea', 'Raninidae', 'Lyreidus']"
Umalia orientalis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Raninoidea', 'Raninidae', 'Umalia']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Raninoidea', 'Raninidae', 'Umalia']"
Eriocheir sinensis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Eriocheir']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Eriocheir']"
Euastacus armatus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Euastacus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Euastacus']"
Faxonius limosus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Faxonius']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Cambaridae', 'Faxonius']"
Austropotamobius pallipes,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Astacidae', 'Austropotamobius']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Astacoidea', 'Astacidae', 'Austropotamobius']"
Cherax tenuimanus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Cherax']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Cherax']"
Homologenus malayensis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Dromiacea', 'Homoloidea', 'Homolidae', 'Homologenus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Dromiacea', 'Homoloidea', 'Homolidae', 'Homologenus']"
Brachyuropus grewingkii,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Peracarida', 'Amphipoda', 'Senticaudata', 'Gammarida', 'Gammaridira', 'Gammaroidea', 'Acanthogammaridae', 'Acanthogammarinae', 'Brachyuropus']","['Eumalacostraca', 'Peracarida', 'Amphipoda', 'Senticaudata', 'Gammarida', 'Gammaridira', 'Gammaroidea', 'Acanthogammaridae', 'Acanthogammarinae', 'Brachyuropus']"
Portunus pelagicus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Portunoidea', 'Portunidae', 'Portunus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Portunoidea', 'Portunidae', 'Portunus']"
Cherax sp. YPL-2015,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Cherax']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Cherax']"
Eriocheir sinensis,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Eriocheir']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Brachyura', 'Eubrachyura', 'Grapsoidea', 'Varunidae', 'Eriocheir']"
Cherax destructor,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Cherax']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Cherax']"
Clibanarius infraspinatus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Anomura', 'Paguroidea', 'Diogenidae', 'Clibanarius']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Anomura', 'Paguroidea', 'Diogenidae', 'Clibanarius']"
Tenuibranchiurus glypticus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Tenuibranchiurus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Parastacoidea', 'Parastacidae', 'Tenuibranchiurus']"
Enoplometopus debelius,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Enoplometopoidea', 'Enoplometopidae', 'Enoplometopus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Astacidea', 'Enoplometopoidea', 'Enoplometopidae', 'Enoplometopus']"
Ibacus ciliatus,"['Eukaryota', 'Metazoa', 'Ecdysozoa', 'Arthropoda', 'Crustacea', 'Malacostraca', 'Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Achelata', 'Palinuroidea', 'Scyllaridae', 'Ibacus']","['Eumalacostraca', 'Eucarida', 'Decapoda', 'Pleocyemata', 'Achelata', 'Palinuroidea', 'Scyllaridae', 'Ibacus']"
